0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:08:26 +0900] "GET /css/custom-font.css HTTP/1.1" 404 765
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:08:30 +0900] "GET /BBSStruts/BBS.do?pageNumber=2 HTTP/1.1" 200 11001
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:08:31 +0900] "GET /BBSStruts/BBS.do?pageNumber=1 HTTP/1.1" 200 10844
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:09:26 +0900] "GET /BBSStruts/write.do HTTP/1.1" 200 7569
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:19:28 +0900] "GET /BBSStruts/write.do HTTP/1.1" 200 7570
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:19:35 +0900] "POST /BBSStruts/write_ok.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:19:35 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10861
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:47:18 +0900] "GET /BBSStruts/write.do HTTP/1.1" 200 7570
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:47:24 +0900] "POST /BBSStruts/write_ok.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:47:24 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10880
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:47:27 +0900] "POST /BBSStruts/view.do?bbsID=103 HTTP/1.1" 200 6711
0:0:0:0:0:0:0:1 - - [13/Aug/2024:15:47:27 +0900] "GET /css/custom-font.css HTTP/1.1" 404 765
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:01:04 +0900] "GET /BBSStruts/main.do HTTP/1.1" 200 7033
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:01:19 +0900] "GET /BBSStruts/write.do HTTP/1.1" 200 7570
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:01:20 +0900] "GET /BBSStruts/main.do HTTP/1.1" 200 7033
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:01:21 +0900] "GET /BBSStruts/write.do HTTP/1.1" 200 7570
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:01:36 +0900] "GET /BBSStruts/write.do HTTP/1.1" 200 7569
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:04:31 +0900] "GET /BBSStruts/main.do HTTP/1.1" 200 7033
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:08:21 +0900] "GET /BBSStruts/write.do HTTP/1.1" 200 7569
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:17:36 +0900] "GET /BBSStruts/main.do HTTP/1.1" 200 7033
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:17:38 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10880
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:17:40 +0900] "GET /BBSStruts/main.do HTTP/1.1" 200 7033
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:19:03 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10880
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:19:05 +0900] "POST /BBSStruts/view.do?bbsID=68 HTTP/1.1" 200 6698
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:19:05 +0900] "GET /css/custom-font.css HTTP/1.1" 404 765
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:19:07 +0900] "GET /BBSStruts/BBS.do?pageNumber=2 HTTP/1.1" 200 11004
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:19:07 +0900] "GET /BBSStruts/BBS.do?pageNumber=2 HTTP/1.1" 200 11004
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:19:08 +0900] "GET /BBSStruts/BBS.do?pageNumber=3 HTTP/1.1" 200 11002
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:19:09 +0900] "GET /BBSStruts/BBS.do?pageNumber=4 HTTP/1.1" 200 11018
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:19:09 +0900] "GET /BBSStruts/BBS.do?pageNumber=6 HTTP/1.1" 200 11006
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:19:10 +0900] "GET /BBSStruts/BBS.do?pageNumber=7 HTTP/1.1" 200 11001
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:19:11 +0900] "GET /BBSStruts/BBS.do?pageNumber=1 HTTP/1.1" 200 10873
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:19:12 +0900] "GET /BBSStruts/BBS.do?pageNumber=12 HTTP/1.1" 200 9847
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:19:14 +0900] "GET /BBSStruts/BBS.do?pageNumber=1 HTTP/1.1" 200 10873
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:19:15 +0900] "GET /BBSStruts/BBS.do?pageNumber=2 HTTP/1.1" 200 11004
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:19:16 +0900] "GET /BBSStruts/BBS.do?pageNumber=1 HTTP/1.1" 200 10873
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:19:17 +0900] "GET /BBSStruts/BBS.do?category=notice HTTP/1.1" 200 11035
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:19:18 +0900] "GET /BBSStruts/BBS.do?category=question HTTP/1.1" 200 10527
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:19:19 +0900] "GET /BBSStruts/BBS.do?category=question&pageNumber=2 HTTP/1.1" 200 9719
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:19:21 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10880
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:36:06 +0900] "GET /BBSStruts/BBS.do?category=question HTTP/1.1" 200 10527
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:36:46 +0900] "GET /BBSStruts/write.do HTTP/1.1" 200 7569
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:36:51 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10880
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:40:58 +0900] "GET /BBSStruts/main.do HTTP/1.1" 200 7033
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:41:09 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10880
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:46:03 +0900] "GET /BBSStruts/BBS.do?category=notice HTTP/1.1" 200 11035
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:46:06 +0900] "GET /BBSStruts/BBS.do?category=notice HTTP/1.1" 200 11035
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:46:07 +0900] "GET /BBSStruts/BBS.do?category=question HTTP/1.1" 200 10527
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:46:10 +0900] "GET /BBSStruts/BBS.do?category=question HTTP/1.1" 200 10527
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:46:11 +0900] "GET /BBSStruts/BBS.do?category=free HTTP/1.1" 200 10488
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:46:13 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10880
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:46:14 +0900] "GET /BBSStruts/BBS.do?pageNumber=4 HTTP/1.1" 200 11018
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:46:16 +0900] "GET /BBSStruts/BBS.do?pageNumber=6 HTTP/1.1" 200 11006
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:46:17 +0900] "GET /BBSStruts/BBS.do?pageNumber=8 HTTP/1.1" 200 11012
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:46:19 +0900] "POST /BBSStruts/view.do?bbsID=30 HTTP/1.1" 200 6690
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:46:19 +0900] "GET /css/custom-font.css HTTP/1.1" 404 765
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:46:23 +0900] "GET /BBSStruts/write.do HTTP/1.1" 200 7569
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:46:29 +0900] "POST /BBSStruts/write_ok.do HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Aug/2024:16:46:29 +0900] "GET /BBSStruts/BBS.do HTTP/1.1" 200 10876
